"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","y"
"2155",0.81,0,0.81,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0,0,0,1.62,0,1.62,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0.123,0
"2156",0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0.14,0
"2157",0,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0.431,0,1
"2158",0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0.74,0,0,0,0.74,0,0,0,0,0,0,1.48,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0
"2159",0.17,0.26,1.24,0,0.53,0.62,0.44,0.17,0.79,0.79,0.26,1.33,0.17,0,0.62,0.62,0.08,1.33,2.66,0.17,1.15,0,0.79,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0.07,1
"2160",0.95,0,0.23,0,0.23,0.23,0.23,0,0,0.23,0,0.23,0,0,0,0,0.71,0,3.8,0,1.9,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2161",1.04,0,0.69,0,1.04,0,0.69,0,0,0.69,0,0.69,0,0,0.34,0.69,0,0,5.9,0,1.38,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,1
"2162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,3.03,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2164",0,0,0.33,0,0.99,0.99,0.33,0.33,0,0,0,0.33,0.33,0,0,0.33,0.33,0,1.98,0,3.3,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.107,1
"2165",0,0,0,0,2.17,0,0,0,0,0,0,2.17,0,0,0,2.17,0,2.17,6.52,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2166",0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.44,0,0,0,0,0,0,1.33,0,0.44,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0.397,0
"2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0
"2169",0,0.06,0.2,0,0.61,0.13,0,0,0.75,0,0.27,0.75,0.27,0,0,0,0.2,0.13,1.16,0,1.23,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0.034,0.057,1
"2170",0.12,0,0.12,0,0,0,0,0,0,0,0.12,0.38,0,0,0,0,0.12,0,1.78,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.25,0,0,0.12,0.63,0,0,0.018,0.074,0
"2171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,2.29,1.14,0,3.44,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0
"2172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239,0
"2173",2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2174",0,0,0,0,1.21,0,0.8,0,0,0.8,0.4,0.8,0.4,0,0,1.61,0,0,1.61,0,1.21,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1
"2175",0.15,0.15,0.31,0,0.15,0,0.46,0,0,0,0.62,0.62,0.15,0,0,0.31,0.15,0.93,2.63,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,1
"2176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0
"2177",0.08,0,0.32,4.31,0.08,0.16,0.08,0.08,0,0,0.08,0.24,0.32,0,0,0.08,0,0.32,1.87,0,0.57,0,0.16,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.16,0,0,0,0.344,0.068,1
"2178",0.23,0.23,0,0,0.23,0.23,0,0.47,0.23,0.23,0.23,0.23,0,0,0,0.23,0,0,2.87,0,1.91,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0
"2179",2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2180",0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0.138,0
"2181",0,0.11,0.35,0,1.18,0.47,0.23,0.35,0,0.11,0.11,0.95,0,0.11,0,2.13,0.95,0.23,1.9,0.35,0.35,0,0.59,0.11,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0.057,1
"2182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2183",0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0.55,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,1.1,0.55,0,0,0,0,0.092,0
"2184",0.17,0,0.17,0.44,0.17,0,0,0,0,0,0,0.35,0.52,0.17,0,0.08,0.52,0,4.04,0,2.64,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.709,0.105,1
"2185",0,0,0,0,0,0.54,1.63,0,0,0,0.54,0.54,0,0,0,0.54,2.73,0.54,4.91,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2186",0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,4.54,0,0,0,0,0,0,0
"2187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0
"2188",0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0
"2189",0,0.7,1.05,0,0.35,0,0,0,0,0,0,0.7,0,0,0,0.35,0,1.4,2.46,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0.056,1
"2190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0.201,1
"2191",0,0,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0,13.93,0.81,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,2.053,1.932,0
"2192",0.14,0.14,0.29,0,0.29,0.29,0,0.29,0,0,0.29,0,0.14,0,0,0.87,0.29,0.43,3.66,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.58,0,0,0,0,0.024,1
"2193",0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2194",0.1,0.2,1.01,0,0.8,0.8,0.5,0,0.8,0.1,0.3,0.7,0.3,0,1.61,0.1,0,1.11,1.31,0.2,0.7,0,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0,0,0,0.11,1
"2195",0,0,0.87,0.87,0.87,0.43,0,0,0,0,0,0,0,0,0,0,0,0.43,0.43,0,0,0,0,0,1.74,1.74,0,1.74,0,0,0,0,0,0,0.43,0,1.31,0,0.43,0,0,0,0.43,0,0.43,0,0,0,0,0.298,0
"2196",0,0,0,0,1.28,0,0,0,1.28,0,0,0,0,1.28,0,0,0,0,1.28,0,0,0,0,0,2.56,1.28,1.28,1.28,1.28,1.28,1.28,1.28,0,1.28,1.28,1.28,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0.398,0
"2197",0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,2.06,1.37,1.37,0.68,0.68,0.68,0.68,0.68,0,0.68,0.68,0.68,0.68,0,0,0.68,0,0,0.68,0,0.68,0.68,0,0,0,0.216,0
"2198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2199",0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.7,0,1.4,0,1.4,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0.266,0
"2200",0,0,0,0,1.38,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,0.238,0
"2201",0.77,0.38,0.77,0,0,0.57,0,0.57,1.15,1.15,0,0.38,0.38,0,1.15,0.19,0.19,2.12,2.12,1.15,1.15,0,1.35,0.77,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.027,1
"2202",0,0.35,0.35,0,0,0.35,0,0,0,0.35,0,0.71,0,0,0,0,0,0,3.58,0,1.07,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.12,0
"2203",2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0.465,0
"2204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2205",0.05,0,0.15,0,0.05,0.05,0,0,0.52,0,0,0.15,0,0,0.05,0,0,0.05,0.31,0,0.15,0,0,0,0.78,0.83,0.05,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.05,0.1,0.1,0,0,0,0.223,0.162,0
"2206",0.07,0,0.07,0,0,0,0,0.46,0.69,0,0,0.23,0,0,0,0,0.07,0.07,0.3,0,0.23,0,0,0,0.69,0.76,0.07,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0.175,0
"2207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0.07,0
"2208",0,0,0.85,0,0.42,0,0,0,0,0,0,0,0,0,0,0.42,0,0,2.14,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.159,1
"2209",0,3.27,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,1.63,0,0,0,0,1.63,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0
"2210",0.07,0,0.14,0,0.07,0,0,0,0.74,0,0,0.22,0,0.07,0,0,0,0.07,0.29,0,0.22,0,0,0,0.74,0.81,0.07,0,0,0,0,0,0.22,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.116,0.2,0
"2211",0,0,0.67,0,0,0,0.67,2.02,0,0,0,0,0,0,0,0,0.67,0,3.37,0,1.35,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,1
"2212",0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.68,3.42,0,0,0,0,0
"2213",0,0,0,0,0.9,0,0,0,0,0,0,1.8,0,0,0,0,0,0,1.8,0,0.9,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0
"2214",0.27,0.27,0,0,0.83,0,0,0,0,0,0,0.27,0.27,0,0,0,0,0,1.1,0,0.27,0,0,0,1.93,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0
"2215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,1.06,1.06,0,0,0,0,0
"2216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0
"2217",0.93,0,0.93,0,0.93,0.93,0,0.93,0,0,0,0,0.93,0,0,0,0,0,3.73,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,1
"2218",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0.263,0.394,0
"2220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,7.46,2.98,0,0,0,2.98,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2221",0,0,0.44,0,1.34,0,0.44,0,0,0,0,0,0,0,0,0.44,0.89,0,2.24,0,1.34,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.068,1
"2222",0.1,0.05,0.35,0,0.15,0,0.05,0.05,0.05,0.2,0.15,0.61,0,0,0,0.1,0.05,0,0.71,0.05,0.46,0,0.05,0,1.84,0.3,0,0.1,0,0.15,0.15,0,0,0,0.1,0.25,0.15,0,0,0,0,0,0,0.05,0.05,0,0,0.15,0,0.153,0
"2223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"2224",0,0,0,0,0.27,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0.27,0,0.27,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0
"2226",0.17,0,0.17,0.17,1.44,0.34,0.05,0.05,0.05,0.05,0.05,0.51,0.28,0.05,0,0,0.69,0.05,4.14,0.23,1.09,0.17,0.74,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,1
"2227",0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.24,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0.185,1
"2228",0.6,0,0.36,0,1.44,0,0,0,0.24,1.32,0.72,2.52,0.6,0,0,0.6,0.24,0,4.44,0,1.8,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.04,1
"2229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2230",0,0,0,0,0,0,0,0,0,1.19,0,2.38,0,0,0,0,0,0,1.19,0,0,0,0,0,1.19,1.19,0,2.38,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621,0
"2231",0,0,0.44,0,1.32,0,0.44,0,0,1.32,0,0,0,0,0,0,0.44,0,4.42,0,3.09,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,1
"2232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0.44,0.44,0,0.88,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.123,0
"2233",0,0.38,0.76,0,0.38,0,0.19,0,0,0.57,0.19,0,0.19,0,0.19,0.19,0,0.95,0.19,0.19,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,1
"2234",0.4,0.26,0.93,0,0,0.8,0,0.8,0.8,1.2,0,0.8,0.4,0,1.46,0,0.26,2.26,2.4,0.53,1.06,0,0.8,0.93,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2235",0,0,0.49,0,0.49,0.49,0,0,0,0.49,0,2.94,0,0,0,0,0,0,0.98,0,0,0,0,0,1.47,0.98,0,0.98,0.49,0,0,0,0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0
"2236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,1
"2239",0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,1.92,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2240",0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,1
"2241",0,0,0.71,0,0.23,0,0,0,0.23,0.23,0.23,1.9,0,0,0,0.23,0,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,1
"2242",0.68,0.11,0.11,0,0.45,0.11,0,0.57,0.79,2.73,0.34,0.11,0.22,0,0.45,0.11,0.68,0.45,3.07,0,1.71,0,1.82,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0,0.11,0,0,0,0.067,0.118,1
"2243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.082,0
"2244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2245",0,0,1.32,0,0.66,0,0,0,0,0,0,0.66,0,0,0,0,0.66,0,5.29,2.64,5.29,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,1
"2246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0.44,0.44,0,0.88,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.119,0
"2247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2248",0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,3.12,1.56,1.56,1.56,1.56,1.56,1.56,1.56,0,1.56,1.56,1.56,0,0,0,1.56,0,0,0,1.56,0,0,0,0,0,0.53,0
"2249",0,0.68,0,0,4.08,0,0.68,0,0,0.68,1.36,1.36,0,0,0,0,0.68,0.68,2.72,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2250",0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0,0,1,0,0.33,0,0,0,8.69,4.68,0,0,0,0.33,0.33,0,0,0,0,0,0.66,0,0.33,0,1.33,0,0,0,0,0,0,0,1.001,0,0
"2251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,1.66,3.33,0,0,0,0.8,0
"2252",0,0.26,0.26,0,0.39,0,0.13,0,0,0.26,0,0.26,0.26,0,0.13,0.26,0,0.13,3.14,0.26,1.44,7.33,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1
"2253",0,1.36,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0.45,0,0.9,0,0.45,0,0,1.81,0.45,0,0,1.36,0,0,0.069,0.069,0
"2254",0,0,1.4,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,1.4,0,0,0,0,0
"2255",0,0,0,0,0,0,0,0,0,0,0,0.71,0.71,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.125,0
"2256",0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,1.6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0
"2257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,4.83,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0
"2258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0
"2259",0.33,1.01,0,0,1.35,0,0.33,0,0,0,0.67,0.67,0.33,0,0,1.01,0,1.68,2.36,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,1
"2260",0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,1.06,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0.143,0
"2261",0,0,0.23,0,0.92,0,0,0,0.23,0,0,0.92,0,0.92,0,0,0.23,0,0,0,0.23,0,0,0,0.23,0,0,0.23,0,0,0.23,0,0,0,0.23,0,0.23,0,0,0,0,0.92,0,0,0,0,0,0,0,0.13,0
"2262",0,0,1.23,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,2.46,1.23,0,1.23,0,0,0,2.46,1.23,0,1.23,0,1.23,1.23,0,0,0,1.23,1.23,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0
"2263",0,0,0.76,0,0.76,0,0.5,0.5,0,1.01,0,0.25,1.52,0,0.76,0,0,1.52,2.03,0,1.52,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.078,1
"2264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0.5,0,0,0,4.02,2.01,1,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0,0,0,0,0.176,0
"2265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2266",0,0,1.36,0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0
